ID,Age,Education,Marital_Status,Income,Recency,TotalSpend,TotalPurchases,CampaignAccepted,WebEngagement,HouseholdDependents,Segment,SegmentName,PCA1,PCA2
10236,40,Master,Single,31160.0,59,64,5,0,10,1,1,Low-Engagement,-1.6601293651864601,-0.04044750550139105
6340,30,Graduation,Single,29938.0,52,26,4,0,7,1,1,Low-Engagement,-1.8379951918047268,-0.7968331909807399
10089,41,Graduation,Divorced,102692.0,5,1112,28,4,8,0,0,Premium High-Value,4.671058647954038,-0.6003610603167897
2227,57,2n Cycle,Together,26490.0,92,210,9,0,9,0,1,Low-Engagement,-0.9304513729927286,-0.7051589188068554
10992,48,Graduation,Together,75702.0,77,1148,21,0,12,2,3,Digital-Engaged,1.087590983909227,1.4421284809821466
5304,41,PhD,Single,30899.0,35,33,4,0,7,1,1,Low-Engagement,-1.8107347166502066,-0.7823554487027777
309,54,PhD,Together,63342.0,48,1101,16,1,14,1,3,Digital-Engaged,1.33244039419235,1.2010525597369905
3406,51,Graduation,Single,45989.0,97,322,12,0,6,1,1,Low-Engagement,-0.6376904369905516,-0.8379912971908968
2661,51,Graduation,Single,18701.0,95,44,6,0,7,2,1,Low-Engagement,-2.390027566268743,-0.18102502584555202
3153,58,PhD,Single,40737.0,24,17,3,0,9,3,1,Low-Engagement,-2.5157080875673397,0.7501982978865767
10264,36,Graduation,Divorced,15287.0,60,31,4,1,8,1,1,Low-Engagement,-1.7057023888563576,-0.5761590933188612
1184,47,PhD,Divorced,69674.0,46,845,22,0,15,2,3,Digital-Engaged,0.7805024092949661,2.256126142388719
4200,45,Master,Married,44159.0,85,275,11,0,9,1,1,Low-Engagement,-0.7512767473978502,-0.12733027385269846
9396,37,PhD,Married,37717.0,31,25,3,0,10,1,1,Low-Engagement,-1.6803161798734714,-0.10625828857463544
2387,63,Master,Together,43776.0,9,275,11,0,13,2,1,Low-Engagement,-1.154318747112817,1.476044469204978
6690,49,Master,Married,38179.0,30,90,7,0,10,2,1,Low-Engagement,-1.7748748936181948,0.5924648741466567
1225,52,Graduation,Married,80124.0,47,1495,18,1,4,0,2,Established Value,2.5254364983778927,-1.7566066366989574
9703,45,PhD,Married,38097.0,70,184,7,1,10,2,1,Low-Engagement,-1.2228989476255983,0.49286873906971096
291,45,Graduation,Married,72940.0,13,981,12,0,4,0,2,Established Value,1.0045140345869543,-1.866251762708128
4557,45,Graduation,Together,22070.0,11,67,6,0,8,1,1,Low-Engagement,-1.841610393077571,-0.41303332940795323
2379,62,Graduation,Single,69267.0,31,1635,12,0,10,0,2,Established Value,1.592485434520649,-0.40599613180778693
5726,32,Master,Single,31788.0,15,60,7,0,8,1,1,Low-Engagement,-1.5439037798464195,-0.4104829687672234
3066,40,PhD,Together,61905.0,2,231,10,0,9,1,1,Low-Engagement,-0.4439832431853203,-0.13480797571755063
6336,55,Graduation,Married,29315.0,55,48,6,0,8,2,1,Low-Engagement,-2.1215398120031193,0.07036791029358179
10967,52,Graduation,Divorced,33378.0,38,99,6,0,9,2,1,Low-Engagement,-1.9656037419446597,0.3190664699293201
2304,52,PhD,Together,66313.0,86,770,21,0,10,1,3,Digital-Engaged,0.9373939871115365,0.4201464488867658
3445,59,Graduation,Single,60714.0,56,957,21,0,12,0,3,Digital-Engaged,1.4385273129895695,0.4058750015100441
7828,34,Master,Together,77882.0,29,818,11,0,4,0,2,Established Value,0.9095201622584204,-1.9365491000174475
3762,29,PhD,Single,69867.0,30,925,16,1,4,0,2,Established Value,1.6260030473834852,-1.7873231495613928
4391,47,Master,Divorced,63841.0,64,908,21,0,15,1,3,Digital-Engaged,1.071920531932825,1.6685957049287832
4669,34,Basic,Married,24480.0,46,102,7,0,10,1,1,Low-Engagement,-1.648943740432419,0.06765179141524492
10144,39,Graduation,Together,51369.0,84,576,14,0,16,1,3,Digital-Engaged,0.0032988464708415387,1.6686537584615082
8652,69,Graduation,Together,37760.0,20,317,11,0,11,0,1,Low-Engagement,-0.4038064347987619,-0.10491742272737346
1672,41,PhD,Together,65640.0,74,461,14,0,7,1,2,Established Value,0.11080467761783253,-0.5568382780942736
8962,40,Master,Married,44319.0,18,37,5,0,7,2,1,Low-Engagement,-1.8594404220770402,-0.21863792420347583
9974,41,Graduation,Married,30631.0,75,70,6,0,10,1,1,Low-Engagement,-1.5957514393070067,-0.01825764779516974
10983,63,Graduation,Together,75278.0,17,930,22,0,9,0,2,Established Value,1.7856718672419503,-0.292926609902935
8148,59,Master,Together,50898.0,88,859,20,0,11,2,3,Digital-Engaged,0.14883867261881123,1.2244277795283078
10102,49,Graduation,Widow,79946.0,19,1478,21,0,8,0,2,Established Value,2.3053065753847752,-0.5836739590186681
4697,66,Master,Divorced,35416.0,62,390,13,0,15,0,3,Digital-Engaged,-0.191627555585132,0.9073215179853672
9262,31,2n Cycle,Together,32414.0,11,52,4,1,8,0,1,Low-Engagement,-0.838336932811939,-1.1299819165088452
7254,46,Graduation,Together,38361.0,74,137,7,0,10,1,1,Low-Engagement,-1.2801355705168422,-0.003626254329666641
4543,35,Graduation,Married,82497.0,32,1919,18,1,6,0,2,Established Value,2.990052488927172,-1.2572925667676962
4927,44,Graduation,Together,16626.0,76,68,6,0,12,2,1,Low-Engagement,-2.3478022225355377,1.0618844942760466
10451,50,Graduation,Together,29672.0,6,25,3,0,6,2,1,Low-Engagement,-2.3780715313171727,-0.47813660564678934
2926,63,Master,Together,55951.0,62,1374,20,2,11,1,0,Premium High-Value,2.10090675322585,0.569944421630077
2874,27,2n Cycle,Divorced,35388.0,20,32,4,0,8,1,1,Low-Engagement,-1.6909303015320816,-0.5375887572932726
9738,29,Master,Together,42386.0,43,100,6,0,11,1,1,Low-Engagement,-1.2754977565396415,0.22170217063993541
7119,33,Graduation,Single,68627.0,45,825,11,0,3,0,2,Established Value,0.6805752009737405,-2.167497807813917
3924,50,PhD,Divorced,57912.0,34,916,23,1,13,1,3,Digital-Engaged,1.5075702717844666,1.2447261392151148
5827,57,Graduation,Divorced,35246.0,53,62,7,0,8,2,1,Low-Engagement,-1.8968513688142936,0.09102141483321617
5596,59,2n Cycle,Together,58821.0,44,728,20,0,15,1,3,Digital-Engaged,0.7175274577276001,1.6658023885223852
10812,37,PhD,Married,46377.0,89,90,6,0,6,1,1,Low-Engagement,-1.2556907072549146,-1.0545992125056134
1717,27,Graduation,Single,39747.0,43,273,10,0,13,1,1,Low-Engagement,-0.875784864999899,0.8658551352013009
9491,31,Graduation,Together,23976.0,68,66,7,0,10,1,1,Low-Engagement,-1.6905887881685435,0.046329443740660295
9274,54,Master,Married,80950.0,44,1213,22,1,8,0,2,Established Value,2.6293111514675913,-0.6383687208981446
6609,49,Graduation,Widow,27038.0,64,107,6,0,12,0,1,Low-Engagement,-1.1784890325166664,-0.05980730812678872
6963,68,Graduation,Single,77457.0,85,1157,17,1,3,0,2,Established Value,2.0786399033833995,-2.0710723415689176
4440,51,Master,Married,64100.0,93,546,17,1,15,1,3,Digital-Engaged,0.9429500582282019,1.4268501298840957
1379,23,Master,Together,42670.0,12,241,10,0,8,0,1,Low-Engagement,-0.4683679536744848,-0.879704393367886
10032,39,Graduation,Divorced,12571.0,86,53,7,0,9,1,1,Low-Engagement,-1.9889357970560901,-0.18021672484534282
2826,48,Graduation,Married,22574.0,28,37,5,0,9,3,1,Low-Engagement,-2.794754417448541,0.8763191482530824
6320,39,Master,Single,70893.0,42,1508,22,0,9,0,2,Established Value,2.201639755929887,-0.2985962784473419
3050,49,Graduation,Married,54198.0,13,235,10,0,7,2,1,Low-Engagement,-1.096301849150403,-0.057780705811686935
231,59,Master,Together,28839.0,86,32,5,0,7,2,1,Low-Engagement,-2.2277622206165937,-0.24022573171670258
2392,43,Graduation,Married,40321.0,59,102,6,0,10,2,1,Low-Engagement,-1.77866309869915,0.5194629860294423
9478,30,Graduation,Single,66503.0,30,401,13,0,7,1,1,Low-Engagement,0.0025234300681219093,-0.5520248045946555
113,64,Graduation,Married,30833.0,33,28,4,0,6,2,1,Low-Engagement,-2.2743501923067826,-0.4724648939084824
1802,44,Graduation,Married,64795.0,23,680,18,0,5,1,2,Established Value,0.530119276436329,-0.8390357159330423
520,41,Graduation,Married,34421.0,81,30,3,0,8,1,1,Low-Engagement,-1.7780438304217643,-0.6338215409068293
8275,50,PhD,Divorced,47025.0,6,20,3,0,8,2,1,Low-Engagement,-1.9359265798962337,-0.04527091305397458
9750,54,PhD,Divorced,64325.0,41,1307,18,0,17,1,3,Digital-Engaged,1.2585303791261062,2.0711441499407885
2607,62,Graduation,Single,40464.0,78,630,18,0,16,1,3,Digital-Engaged,0.06750724631634829,1.8565541354866915
7214,58,Graduation,Married,62187.0,49,1283,17,0,7,0,2,Established Value,1.413555952067376,-0.9521447778563106
5835,39,PhD,Divorced,14849.0,39,65,6,0,10,1,1,Low-Engagement,-1.9843903337165132,0.06741960067595723
3896,31,Graduation,Married,27255.0,3,37,4,0,8,1,1,Low-Engagement,-1.8842200720476907,-0.4949406055637993
10350,65,PhD,Married,54432.0,37,38,4,0,5,3,1,Low-Engagement,-2.15449848336298,-0.24190886780226156
7786,29,PhD,Single,29999.0,22,160,8,0,11,1,1,Low-Engagement,-1.3828703063247387,0.3559124578485234
2861,32,Graduation,Single,24072.0,79,23,3,0,9,1,1,Low-Engagement,-2.0189173401919107,-0.35641221382685956
663,26,PhD,Single,33996.0,46,71,5,0,5,0,1,Low-Engagement,-1.2175735722691494,-1.8037155587890044
10675,59,PhD,Married,66334.0,82,1161,17,0,14,1,3,Digital-Engaged,1.067563511555191,1.254490773025905
2521,44,Master,Married,35178.0,10,59,4,1,8,1,1,Low-Engagement,-1.2083897472797527,-0.5863982951534145
9592,32,Graduation,Together,22010.0,51,33,5,0,10,1,1,Low-Engagement,-1.9090359910201857,-0.004240252858752726
10151,55,Graduation,Divorced,62204.0,38,946,21,0,7,2,3,Digital-Engaged,0.5038583258392432,0.30485640658357743
7381,47,Graduation,Divorced,75693.0,10,1442,21,3,15,0,0,Premium High-Value,3.665698185909727,0.9618902169562623
4099,43,Graduation,Married,30675.0,14,62,4,0,9,1,1,Low-Engagement,-1.763552345937917,-0.2731589051124525
9560,50,Graduation,Together,83003.0,18,1674,21,1,10,0,2,Established Value,3.0483135109565027,-0.16325609026251228
10172,27,Graduation,Single,68655.0,95,1538,20,0,7,0,2,Established Value,2.0127280359098743,-0.9059199389614014
11191,29,Graduation,Divorced,41411.0,11,139,7,0,8,0,1,Low-Engagement,-0.7993893240112946,-0.9864185970186846
9707,46,PhD,Married,55212.0,65,1182,17,2,12,1,0,Premium High-Value,1.7167905740704656,0.6999062037657847
6245,65,PhD,Together,59292.0,71,507,16,0,6,1,2,Established Value,0.12380497480779293,-0.7032629792050861
8234,42,Basic,Together,27190.0,13,18,3,1,9,1,1,Low-Engagement,-1.4920452336075953,-0.3586334397866153
1411,63,Graduation,Divorced,82623.0,58,940,15,0,3,0,2,Established Value,1.4008641301517406,-2.075553684698945
8553,50,Graduation,Married,44300.0,65,42,4,0,7,2,1,Low-Engagement,-1.9192296782516933,-0.30341984217707757
1826,45,Graduation,Divorced,84835.0,0,1190,14,0,5,0,2,Established Value,1.6304644128823396,-1.5705158676512774
8842,44,Graduation,Widow,30372.0,33,44,5,0,9,2,1,Low-Engagement,-2.1575757035388525,0.29605533686506563
11030,39,Master,Married,33181.0,90,16,3,1,7,1,1,Low-Engagement,-1.3692619877820036,-0.9426680571305568
2579,58,Graduation,Married,71113.0,95,835,22,0,10,1,3,Digital-Engaged,1.181990088076139,0.43361538646580117
175,29,Graduation,Married,71952.0,93,1443,20,2,12,1,0,Premium High-Value,2.5661776244306624,0.7327553695258633
9185,49,PhD,Single,69759.0,38,1029,15,0,7,0,2,Established Value,1.227120984874394,-1.040824859180427
11056,41,Graduation,Married,72099.0,18,1188,17,0,4,0,2,Established Value,1.5191079320143825,-1.6822874934252499
9365,39,PhD,Single,60000.0,57,1277,19,0,17,1,3,Digital-Engaged,1.1993128781613862,2.104709785080803
6201,37,Graduation,Single,38643.0,45,49,5,0,9,2,1,Low-Engagement,-1.952626524922537,0.2582002678959057
2061,60,Graduation,Married,50737.0,61,99,6,1,8,1,1,Low-Engagement,-0.6524177344181982,-0.6126531839038198
6184,46,PhD,Married,68462.0,6,1670,14,0,4,0,2,Established Value,1.6531952074250824,-1.7640217488211676
6142,72,Master,Married,65073.0,65,900,13,0,7,0,2,Established Value,0.8626798168495802,-1.1289933378156627
4107,67,PhD,Together,46681.0,52,425,14,0,9,2,1,Low-Engagement,-0.7937904367851805,0.561806358737551
7274,58,Graduation,Married,78618.0,87,2153,21,1,6,0,2,Established Value,3.298413144727233,-1.1887155287329036
9336,46,PhD,Widow,62187.0,38,636,18,0,10,1,3,Digital-Engaged,0.5028125692520746,0.3700240659413782
2958,37,Graduation,Married,28442.0,53,57,7,0,6,2,1,Low-Engagement,-2.0942067495469674,-0.3746560327928568
933,37,PhD,Married,37717.0,31,25,3,0,10,1,1,Low-Engagement,-1.6803161798734714,-0.10625828857463544
5837,48,Graduation,Married,51479.0,67,494,15,0,13,2,3,Digital-Engaged,-0.4865004082913155,1.5426226679186135
10704,46,Graduation,Single,54803.0,65,693,17,0,10,1,3,Digital-Engaged,0.30997777741975974,0.3290885900882557
5125,55,Graduation,Married,79530.0,64,1348,25,0,6,0,2,Established Value,2.434029367526257,-0.9691527457432884
4432,39,Graduation,Divorced,31615.0,82,51,5,0,9,1,1,Low-Engagement,-1.672555756905707,-0.3088726749298384
5955,53,Graduation,Together,72025.0,27,1932,15,0,7,0,2,Established Value,2.089999228356374,-1.0267667904373055
2928,40,PhD,Single,52614.0,63,990,14,0,10,1,3,Digital-Engaged,0.3142562067176998,0.23062624232461862
5680,31,2n Cycle,Married,35684.0,66,30,4,0,7,1,1,Low-Engagement,-1.6944307815673725,-0.8289162173555917
10313,40,Graduation,Married,48178.0,69,254,10,0,13,2,1,Low-Engagement,-1.129444055037355,1.3639827377684508
2557,45,Master,Single,29548.0,52,29,4,1,5,1,1,Low-Engagement,-1.4092521389682486,-1.3422860526272282
1245,49,Graduation,Single,63810.0,45,1371,19,1,12,1,3,Digital-Engaged,1.7653823142748717,0.8294225814040191
1519,43,PhD,Single,38578.0,2,73,6,0,11,2,1,Low-Engagement,-1.8391495767229533,0.8261849024111549
10703,40,Master,Single,46098.0,86,120,7,0,11,2,1,Low-Engagement,-1.5358520539191185,0.754346080188969
1726,45,Graduation,Single,22585.0,23,81,4,1,10,0,1,Low-Engagement,-1.018061833017413,-0.6247479879054713
4459,26,Graduation,Single,30279.0,13,37,4,0,9,1,1,Low-Engagement,-1.7956219850499724,-0.271181207559726
1729,54,PhD,Together,66426.0,14,1377,18,0,9,1,2,Established Value,1.251648616100741,0.14613408074800852
1517,46,Graduation,Single,30822.0,92,51,4,0,8,1,1,Low-Engagement,-1.774691485801983,-0.5968390537655935
2098,46,PhD,Married,33581.0,38,17,3,0,9,2,1,Low-Engagement,-2.2433964373523216,0.20701540950011882
9543,30,Graduation,Married,19986.0,74,22,3,0,7,1,1,Low-Engagement,-2.147931638671983,-0.8253601635980206
6878,61,Graduation,Widow,27421.0,14,324,11,0,11,0,1,Low-Engagement,-0.6469876676492197,-0.06665501008339668
3310,42,2n Cycle,Married,35688.0,94,211,9,0,12,3,1,Low-Engagement,-1.99232150704532,1.6475274049304753
2724,34,Master,Single,36143.0,33,19,3,0,3,1,1,Low-Engagement,-1.8255118821744893,-1.8069948150400492
948,44,Graduation,Single,10245.0,32,41,5,0,6,1,1,Low-Engagement,-2.245656652816552,-0.9216870727688767
6720,47,Master,Together,43795.0,11,492,14,1,14,1,3,Digital-Engaged,0.17205268926438183,1.2191588773694235
6202,55,Graduation,Together,63381.0,78,1005,22,0,6,1,2,Established Value,1.087905286571601,-0.49661417514630185
2066,66,Graduation,Together,38823.0,56,114,6,0,8,1,1,Low-Engagement,-1.3908216970990748,-0.5104647822941828
9799,47,PhD,Divorced,83664.0,57,1173,16,0,7,2,2,Established Value,0.8774501383912942,0.037161654182596975
8318,36,Graduation,Together,90300.0,7,1738,19,1,6,0,2,Established Value,3.082022455429511,-1.2210515680457947
5642,36,Master,Together,62499.0,0,222,10,0,7,1,1,Low-Engagement,-0.46721717960089026,-0.6214186583188076
2669,22,Graduation,Single,74293.0,66,1127,15,0,7,0,2,Established Value,1.4275806302186531,-1.0824401161301314
455,69,PhD,Married,51012.0,86,209,9,0,10,0,1,Low-Engagement,-0.327622260094643,-0.531697813836501
7683,47,Master,Married,70777.0,80,787,20,0,8,1,2,Established Value,0.9603516174006287,-0.11093161289048963
3428,24,PhD,Together,68682.0,56,1598,23,0,6,0,2,Established Value,2.2568300738169422,-0.9983062262634935
7414,44,Graduation,Married,43824.0,18,186,8,0,11,2,1,Low-Engagement,-1.4701886086319769,0.8684801595851815
6354,31,Graduation,Together,15345.0,51,47,4,0,9,1,1,Low-Engagement,-2.141123854458486,-0.2636264872813884
798,28,Graduation,Single,23442.0,71,27,4,0,8,1,1,Low-Engagement,-1.9763750693582114,-0.5527516000091041
8213,35,2n Cycle,Together,14515.0,71,96,7,0,9,1,1,Low-Engagement,-1.9054957896123985,-0.17043899901589157
2488,59,2n Cycle,Divorced,31395.0,80,64,6,0,8,2,1,Low-Engagement,-2.05401993070161,0.03853420447704858
9999,50,Graduation,Together,75276.0,2,1040,22,0,14,0,3,Digital-Engaged,1.9553844314585112,0.9404036725863573
7617,41,Graduation,Single,42373.0,83,163,8,0,7,2,1,Low-Engagement,-1.5759616600028745,-0.167159629453969
615,55,Graduation,Together,30507.0,29,343,10,0,12,0,1,Low-Engagement,-0.6089473007071176,0.11516435634622237
2552,60,PhD,Single,55521.0,11,446,15,1,13,3,3,Digital-Engaged,-0.4173985464252754,2.0778982464370004
194,50,Graduation,Married,48006.0,55,41,4,0,7,2,1,Low-Engagement,-1.8322333777952107,-0.3046957337625454
3645,43,PhD,Single,27213.0,19,70,6,0,10,1,1,Low-Engagement,-1.6849999090845669,0.04959243646368727
8890,44,PhD,Divorced,65808.0,1,272,11,0,11,2,3,Digital-Engaged,-0.6572327850092742,0.9291738252160403
5049,41,PhD,Together,30351.0,19,46,5,0,12,1,1,Low-Engagement,-1.6715502505676556,0.4894760687048302
9973,52,Graduation,Married,50437.0,28,490,16,0,14,2,3,Digital-Engaged,-0.43573228970035727,1.8658835197511185
7301,33,2n Cycle,Single,23616.0,76,79,6,0,11,1,1,Low-Engagement,-1.7417011122395385,0.24592310075065624
10882,39,Graduation,Married,53858.0,50,915,13,0,8,1,3,Digital-Engaged,0.17637854248368745,-0.28431496279577667
7030,60,PhD,Married,66465.0,1,1485,32,1,17,1,3,Digital-Engaged,2.9052461115610515,2.5631657281257776
7422,28,Graduation,Single,46923.0,90,369,13,0,12,1,3,Digital-Engaged,-0.41663737551011387,0.663772714138259
3523,53,Graduation,Together,75072.0,83,1073,17,0,8,1,2,Established Value,1.1113665592385047,-0.234726716101457
7106,72,PhD,Married,75865.0,73,1242,18,0,4,0,2,Established Value,1.7347402352765235,-1.7127629496514782
6504,40,2n Cycle,Together,19789.0,24,78,6,1,7,1,1,Low-Engagement,-1.4349495291927148,-0.7224698952064427
5067,21,Graduation,Together,80134.0,11,1378,20,4,7,0,0,Premium High-Value,3.9933779492582846,-1.0972821687251162
4216,34,Graduation,Single,91065.0,33,1474,25,2,10,0,0,Premium High-Value,3.808275116154725,-0.11837078540453215
8581,44,Master,Married,49505.0,4,751,20,0,18,2,3,Digital-Engaged,0.11014404783328113,3.0169566347711987
5929,42,PhD,Married,37401.0,14,48,5,0,9,1,1,Low-Engagement,-1.5445976429878652,-0.25731976458483474
3129,32,Graduation,Married,30096.0,30,45,5,0,8,1,1,Low-Engagement,-1.7356025548348486,-0.4944225749056154
6528,33,Master,Together,18492.0,75,10,3,0,9,1,1,Low-Engagement,-2.1626139632760837,-0.3351330870241763
1361,41,Master,Married,82584.0,26,1435,15,2,4,0,0,Premium High-Value,2.783663992676287,-1.9139232983064633
6932,74,PhD,Married,93027.0,77,2119,22,1,9,0,2,Established Value,3.7510065733665616,-0.45632021665040734
7284,62,Graduation,Married,48686.0,8,20,3,0,9,3,1,Low-Engagement,-2.323812232139634,0.7419466632933006
1340,29,Graduation,Married,92910.0,42,1795,26,3,7,0,0,Premium High-Value,4.632185983835463,-0.8830049970633239
8746,26,Graduation,Married,75433.0,28,1188,17,2,8,1,0,Premium High-Value,2.145542738935508,-0.29831873499966766
5987,26,2n Cycle,Together,10404.0,52,43,5,0,6,1,1,Low-Engagement,-2.2375283413690035,-0.942606052145358
3767,47,Graduation,Married,61314.0,1,1008,22,0,8,1,2,Established Value,1.060410856831556,0.07526659199137156
3725,54,PhD,Single,84865.0,1,1688,15,4,6,0,0,Premium High-Value,4.020741245606293,-1.525920025960402
4324,26,Graduation,Married,42387.0,42,684,16,0,16,1,3,Digital-Engaged,0.018241395792519023,1.8143013651356865
238,48,2n Cycle,Together,67309.0,76,1082,24,0,16,2,3,Digital-Engaged,1.0939327519653346,2.552411413161318
6694,51,Graduation,Married,75236.0,27,1068,24,0,12,1,3,Digital-Engaged,1.6502038538432613,1.0532961792761482
498,45,Graduation,Single,30015.0,28,57,5,0,6,1,1,Low-Engagement,-1.7562422658828214,-0.9787119414941781
9347,59,Master,Together,50943.0,49,46,4,0,6,1,1,Low-Engagement,-1.3297608797123788,-1.102023476180135
9699,49,Graduation,Divorced,67272.0,12,733,20,0,11,1,3,Digital-Engaged,0.8628822731039678,0.6989426236167808
10664,66,Master,Widow,51529.0,14,467,15,0,17,1,3,Digital-Engaged,-0.015066461190997239,2.0187386907408276
5455,44,PhD,Married,32011.0,89,122,7,0,9,1,1,Low-Engagement,-1.459054195329755,-0.24279797388470215
456,29,2n Cycle,Married,7500.0,96,36,5,0,10,1,1,Low-Engagement,-2.248212983495588,-0.005429391687279174
5012,26,Graduation,Married,28691.0,56,34,4,0,9,1,1,Low-Engagement,-1.8311149383185235,-0.31025382960617137
